,Occurrence,Filière,Produit,Indicateur, Valeur 
11963,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),771.0
11964,2021,Maraîchage,Tomate,Production-T (Tonnes),5504.0
11965,2021,Maraîchage,Tomate,Superficie (Ha),25.0
11966,2021,Légumineuses,Petit pois,Production-T (Tonnes),241.0
11967,2021,Rosacées,Poirier,Superficie (Ha),89.0
11968,2021,Fourragères,Avoine vert,Production-T (Tonnes),4830.0
11969,2021,Rosacées,Figuier,Production-T (Tonnes),20.0
11970,2021,Maraîchage,Navet,Production-T (Tonnes),1400.0
11971,2021,Vignes,Raisin de cuve,Production-T (Tonnes),5157.0
11972,2021,Céréales,Orge,Superficie (Ha),2000.0
11973,2021,Fourragères,Autres cultures fourragères,Superficie (Ha),180.0
11974,2021,Rosacées,Grenadier,Superficie (Ha),200.0
11976,2021,Céréales,Orge,Superficie (Ha),1100.0
11977,2021,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),968.0
11978,2021,Légumineuses,Orobe,Production-T (Tonnes),35.0
11979,2021,Oliviers,Olivier,Superficie (Ha),1487.0
11980,2021,Fourragères,Bersim,Superficie (Ha),8150.0
11981,2021,Maraîchage,Courge courgette,Production-T (Tonnes),17420.0
11982,2021,Agrumes,Petit fruit_Nules,Superficie (Ha),170.0
11984,2021,Maraîchage,Fève verte,Production-T (Tonnes),1550.0
11985,2021,Céréales,Blé dur,Superficie (Ha),20500.0
11986,2021,Légumineuses,Petit pois,Production-T (Tonnes),120.0
11987,2021,Rosacées,Grenadier,Superficie (Ha),1250.0
11988,2021,Fourragères,Mais fourrager,Production-T (Tonnes),54285.0
11989,2021,Rosacées,Abricotier,Production-T (Tonnes),1200.0
11990,2021,Maraîchage,Courge courgette,Superficie (Ha),81.0
11991,2021,Céréales,Blé tendre,Production-T (Tonnes),6652.0
11992,2021,Légumineuses,Pois chiche,Superficie (Ha),400.0
11994,2021,Agrumes,Autres agrumes,Superficie (Ha),232.0
11995,2021,Maraîchage,Haricot vert,Superficie (Ha),670.0
11996,2021,Oliviers,Olivier,Superficie (Ha),10129.0
11997,2021,Rosacées,Abricotier,Production-T (Tonnes),42.0
11998,2021,Légumineuses,Petit pois,Superficie (Ha),1075.0
11999,2021,Fourragères,Féverole,Superficie (Ha),4985.0
12000,2021,Rosacées,Cognassier,Production-T (Tonnes),170.0
12001,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),1290.0
12003,2021,Maraîchage,Pastèque,Superficie (Ha),1200.0
12004,2021,Maraîchage,Oignon,Production-T (Tonnes),7000.0
12005,2021,Agrumes,Petit fruit_Nova,Superficie (Ha),50.0
12006,2021,Rosacées,Prunier,Superficie (Ha),200.0
12007,2021,Oliviers,Olivier,Production-T (Tonnes),43.0
12009,2021,Maraîchage,Tomate,Superficie (Ha),810.0
12010,2021,Amandiers,Amandier,Production-T (Tonnes),96.0
12011,2021,Fourragères,Mais fourrager,Superficie (Ha),617.0
12012,2021,Céréales,Blé tendre,Production-T (Tonnes),49.0
12013,2021,Fourragères,Féverole,Superficie (Ha),1960.0
12014,2021,Maraîchage,Aubergine,Production-T (Tonnes),1530.0
12015,2021,Maraîchage,Oignon,Production-T (Tonnes),900.0
12017,2021,Rosacées,Abricotier,Production-T (Tonnes),3616.0
12018,2021,Rosacées,Autres plantations fruitières,Production-T (Tonnes),26.0
12019,2021,Rosacées,Cognassier,Production-T (Tonnes),3180.0
12020,2021,Légumineuses,Pois chiche,Superficie (Ha),16.0
12021,2021,Céréales,Blé dur,Production-T (Tonnes),1797.0
12023,2021,Rosacées,Pommier,Superficie (Ha),15.0
12024,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),4100.0
12025,2021,Maraîchage,Carotte,Superficie (Ha),49.0
12026,2021,Rosacées,Figuier,Production-T (Tonnes),2400.0
12027,2021,Maraîchage,Navet,Superficie (Ha),60.0
12028,2021,Rosacées,Caroubier,Superficie (Ha),813.0
12029,2021,Maraîchage,Artichaut,Superficie (Ha),6.0
12030,2021,Rosacées,Abricotier,Production-T (Tonnes),34.0
12031,2021,Céréales,Blé dur,Superficie (Ha),10550.0
12032,2021,Céréales,Orge,Superficie (Ha),300.0
12034,2021,Fourragères,Lupin,Superficie (Ha),980.0
12035,2021,Vignes,Raisin de cuve,Production-T (Tonnes),1000.0
12037,2021,Maraîchage,Courge courgette,Superficie (Ha),14.0
12038,2021,Oliviers,Olivier,Superficie (Ha),34168.0
12039,2021,Agrumes,Orange_Maroc late,Superficie (Ha),57.0
12040,2021,Maraîchage,Pastèque,Superficie (Ha),15.0
12041,2021,Céréales,Blé dur,Production-T (Tonnes),39635.0
12042,2021,Oliviers,Olivier,Production-T (Tonnes),4351.0
12045,2021,Maraîchage,Ail,Production-T (Tonnes),56.0
12046,2021,Rosacées,Cognassier,Superficie (Ha),126.0
12047,2021,Maraîchage,Menthe,Production-T (Tonnes),6160.0
12048,2021,Céréales,Blé dur,Superficie (Ha),49300.0
12049,2021,Maraîchage,Carotte,Superficie (Ha),326.0
12050,2021,Vignes,Raisin de table,Production-T (Tonnes),1272.0
12051,2021,Maraîchage,Pomme de terre,Superficie (Ha),3.0
12052,2021,Céréales,Orge,Production-T (Tonnes),134.0
12053,2021,Rosacées,Cognassier,Production-T (Tonnes),15.0
12054,2021,Rosacées,Noyer,Production-T (Tonnes),24.0
12056,2021,Légumineuses,Fève,Production-T (Tonnes),302.0
12057,2021,Maraîchage,Navet,Production-T (Tonnes),8230.0
12058,2021,Rosacées,Cognassier,Superficie (Ha),230.0
12060,2021,Maraîchage,Piment poivron,Production-T (Tonnes),490.0
12061,2021,Maraîchage,Aubergine,Superficie (Ha),2.0
12062,2021,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),65.0
12063,2021,Fourragères,Pois fourrager,Production-T (Tonnes),3120.0
12064,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),4.0
12065,2021,Maraîchage,Petit Pois vert,Superficie (Ha),190.0
12066,2021,Fourragères,Triticale,Superficie (Ha),390.0
12067,2021,Maraîchage,Navet,Superficie (Ha),1000.0
12068,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),650.0
12069,2021,Oliviers,Olivier,Superficie (Ha),6968.0
12070,2021,Maraîchage,Myrtille,Superficie (Ha),100.0
12072,2021,Rosacées,Avocatier,Production-T (Tonnes),300.0
12073,2021,Céréales,Avoine,Production-T (Tonnes),30.0
12074,2021,Maraîchage,Ail,Superficie (Ha),8.0
12075,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),15100.0
12076,2021,Légumineuses,Fève,Production-T (Tonnes),30.0
12077,2021,Fourragères,Orge fourrager,Production-T (Tonnes),1500.0
12078,2021,Vignes,Raisin de table,Production-T (Tonnes),2616.0
12079,2021,Céréales,Orge,Superficie (Ha),1154.0
12081,2021,Maraîchage,Navet,Production-T (Tonnes),316.0
12082,2021,Céréales,Blé dur,Superficie (Ha),1200.0
12083,2021,Légumineuses,Fève,Production-T (Tonnes),3511.0
12084,2021,Céréales,Mais,Production-T (Tonnes),5500.0
12085,2021,Oliviers,Olivier,Superficie (Ha),14400.0
12086,2021,Agrumes,Petit fruit_Autres,Production-T (Tonnes),340.0
12087,2021,Oléagineuses,Tournesol,Superficie (Ha),300.0
12088,2021,Oliviers,Olivier,Production-T (Tonnes),9346.0
12089,2021,Céréales,Orge,Superficie (Ha),370.0
12090,2021,Fourragères,Mais fourrager,Production-T (Tonnes),2700.0
12091,2021,Rosacées,Autres plantations fruitières,Superficie (Ha),27.0
12092,2021,Rosacées,Figuier,Production-T (Tonnes),165.0
12093,2021,Agrumes,Citron,Superficie (Ha),41.0
12094,2021,Oliviers,Olivier,Production-T (Tonnes),8800.0
12095,2021,Légumineuses,Lentille,Superficie (Ha),8.0
12096,2021,Rosacées,Pêcher-nectarine,Production-T (Tonnes),24.0
12097,2021,Fourragères,Luzerne,Superficie (Ha),30.0
12098,2021,Maraîchage,Aubergine,Production-T (Tonnes),500.0
12099,2021,Agrumes,Citron,Production-T (Tonnes),108.0
12100,2021,Céréales,Blé tendre,Superficie (Ha),2469.0
12101,2021,Maraîchage,Oignon vert,Superficie (Ha),8.0
12102,2021,Céréales,Orge,Production-T (Tonnes),2949.0
12103,2021,Amandiers,Amandier,Production-T (Tonnes),466.0
12104,2021,Amandiers,Amandier,Production-T (Tonnes),4.0
12105,2021,Agrumes,Petit fruit_Clémentine,Superficie (Ha),78.0
12106,2021,Rosacées,Abricotier,Production-T (Tonnes),263.0
12107,2021,Légumineuses,Petit pois,Production-T (Tonnes),50.0
12108,2021,Fourragères,Luzerne,Superficie (Ha),120.0
12109,2021,Maraîchage,Oignon vert,Production-T (Tonnes),100.0
12110,2021,Maraîchage,Carotte,Superficie (Ha),17.0
12111,2021,Maraîchage,Aubergine,Superficie (Ha),25.0
12112,2021,Oliviers,Olivier,Production-T (Tonnes),250.0
12113,2021,Fourragères,Féverole,Production-T (Tonnes),456.0
12114,2021,Maraîchage,Pastèque,Production-T (Tonnes),14560.0
12115,2021,Maraîchage,Artichaut,Production-T (Tonnes),848.0
12117,2021,Rosacées,Grenadier,Production-T (Tonnes),3910.0
12118,2021,Rosacées,Poirier,Production-T (Tonnes),300.0
12119,2021,Amandiers,Amandier,Production-T (Tonnes),3020.0
12120,2021,Céréales,Blé tendre,Superficie (Ha),307.0
12121,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),115.0
12122,2021,Maraîchage,Pomme de terre,Superficie (Ha),250.0
12123,2021,Maraîchage,Pomme de terre,Superficie (Ha),33.0
12125,2021,Maraîchage,Piment poivron,Superficie (Ha),12.0
12126,2021,Maraîchage,Oignon,Superficie (Ha),460.0
12127,2021,Agrumes,Petit fruit_Clémentine,Superficie (Ha),0.0
12128,2021,Maraîchage,Tomate,Superficie (Ha),26.0
12129,2021,Rosacées,Figuier,Superficie (Ha),3950.0
12130,2021,Oliviers,Olivier,Production-T (Tonnes),22659.0
12131,2021,Maraîchage,Courge courgette,Superficie (Ha),781.0
12132,2021,Agrumes,Autres agrumes,Superficie (Ha),38.0
12133,2021,Céréales,Blé dur,Production-T (Tonnes),652.0
12134,2021,Oliviers,Olivier,Production-T (Tonnes),400.0
12135,2021,Fourragères,Féverole,Superficie (Ha),2655.0
12136,2021,Maraîchage,Oignon vert,Production-T (Tonnes),1116.0
12138,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),4600.0
12139,2021,Maraîchage,Ail,Superficie (Ha),50.0
12140,2021,Maraîchage,Choux pomme,Production-T (Tonnes),210.0
12141,2021,Fourragères,Bersim,Production-T (Tonnes),487500.0
12142,2021,Vignes,Raisin de table,Production-T (Tonnes),712.0
12143,2021,Rosacées,Grenadier,Production-T (Tonnes),8660.0
12144,2021,Fourragères,Mais fourrager,Production-T (Tonnes),1500.0
12145,2021,Maraîchage,Piment poivron,Superficie (Ha),13.0
12146,2021,Légumineuses,Autres légumineuses,Superficie (Ha),500.0
12148,2021,Maraîchage,Fève verte,Superficie (Ha),39.0
12149,2021,Rosacées,Prunier,Production-T (Tonnes),375.0
12150,2021,Rosacées,Autres plantations fruitières,Production-T (Tonnes),550.0
12151,2021,Rosacées,Abricotier,Superficie (Ha),35.0
12152,2021,Maraîchage,Pomme de terre,Production-T (Tonnes),32000.0
12153,2021,Amandiers,Amandier,Superficie (Ha),3489.0
12154,2021,Légumineuses,Lentille,Superficie (Ha),200.0
12155,2021,Maraîchage,Framboise,Superficie (Ha),20.0
12156,2021,Céréales,Blé tendre,Superficie (Ha),9920.0
12157,2021,Agrumes,Petit fruit_Nules,Production-T (Tonnes),912.0
12159,2021,Sucrières,Betterave à sucre,Superficie (Ha),6873.0
12160,2021,Maraîchage,Haricot vert,Superficie (Ha),85.0
12161,2021,Fourragères,Orge fourrager,Superficie (Ha),4800.0
12162,2021,Céréales,Blé tendre,Superficie (Ha),325.0
12163,2021,Fourragères,Bersim,Production-T (Tonnes),600.0
12164,2021,Fourragères,Mélange fourrager,Superficie (Ha),800.0
12165,2021,Légumineuses,Autres légumineuses,Superficie (Ha),350.0
12166,2021,Maraîchage,Pastèque,Superficie (Ha),65.0
12167,2021,Agrumes,Petit fruit_Clémentine,Superficie (Ha),385.0
12168,2021,Fourragères,Orge fourrager,Production-T (Tonnes),4338.0
12169,2021,Fourragères,Luzerne,Production-T (Tonnes),288972.0
12170,2021,Maraîchage,Ail,Superficie (Ha),7.0
12172,2021,Maraîchage,Piment poivron,Superficie (Ha),80.0
12173,2021,Maraîchage,Menthe,Production-T (Tonnes),24.0
12175,2021,Agrumes,Petit fruit_Clémentine,Production-T (Tonnes),1260.0
12176,2021,Céréales,Blé tendre,Production-T (Tonnes),1306.0
12177,2021,Légumineuses,Lentille,Superficie (Ha),900.0
12178,2021,Maraîchage,Navet,Production-T (Tonnes),1152.0
12180,2021,Maraîchage,Menthe,Superficie (Ha),108.0
12181,2021,Rosacées,Prunier,Superficie (Ha),109.0
12182,2021,Oliviers,Olivier,Superficie (Ha),12698.0
12183,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),600.0
12184,2021,Céréales,Orge,Superficie (Ha),84100.0
12186,2021,Céréales,Orge,Superficie (Ha),270.0
12187,2021,Céréales,Blé dur,Production-T (Tonnes),6.0
12188,2021,Agrumes,Petit fruit_Nules,Superficie (Ha),334.0
12190,2021,Agrumes,Petit fruit_Nour,Production-T (Tonnes),152.0
12191,2021,Rosacées,Autres plantations fruitières,Superficie (Ha),59.0
12192,2021,Céréales,Orge,Production-T (Tonnes),820.0
12193,2021,Maraîchage,Courge courgette,Superficie (Ha),48.0
12195,2021,Fourragères,Luzerne,Production-T (Tonnes),20230.0
12197,2021,Fourragères,Mélange fourrager,Superficie (Ha),315.0
12198,2021,Céréales,Blé dur,Production-T (Tonnes),109.0
12199,2021,Maraîchage,Pomme de terre,Superficie (Ha),350.0
12200,2021,Agrumes,Orange_Autres,Production-T (Tonnes),924.0
12201,2021,Rosacées,Abricotier,Superficie (Ha),122.0
12202,2021,Céréales,Blé dur,Superficie (Ha),30.0
12203,2021,Maraîchage,Oignon,Production-T (Tonnes),47300.0
12204,2021,Agrumes,Citron,Production-T (Tonnes),1920.0
12205,2021,Oliviers,Olivier,Superficie (Ha),187.0
12206,2021,Rosacées,Figuier,Production-T (Tonnes),119.0
12207,2021,Rosacées,Caroubier,Superficie (Ha),56.0
12208,2021,Oliviers,Olivier,Production-T (Tonnes),420.0
12209,2021,Rosacées,Cognassier,Superficie (Ha),72.0
12211,2021,Céréales,Blé dur,Superficie (Ha),236.0
12212,2021,Rosacées,Bananier,Production-T (Tonnes),3295.0
12214,2021,Oliviers,Olivier,Production-T (Tonnes),4860.0
12215,2021,Amandiers,Amandier,Superficie (Ha),1392.0
12216,2021,Rosacées,Cerisier,Production-T (Tonnes),90.0
12217,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),200.0
12219,2021,Rosacées,Autres plantations fruitières,Superficie (Ha),360.0
12220,2021,Maraîchage,Tomate,Production-T (Tonnes),17740.0
12222,2021,Céréales,Blé dur,Production-T (Tonnes),25166.0
12223,2021,Agrumes,Autres agrumes,Production-T (Tonnes),560.0
12224,2021,Céréales,Blé tendre,Superficie (Ha),3105.0
12225,2021,Oliviers,Olivier,Superficie (Ha),5070.0
12226,2021,Céréales,Blé dur,Production-T (Tonnes),24813.0
12227,2021,Maraîchage,Concombre,Production-T (Tonnes),3200.0
12228,2021,Rosacées,Bananier,Production-T (Tonnes),172000.0
12229,2021,Légumineuses,Fève,Production-T (Tonnes),75.0
12230,2021,Oliviers,Olivier,Superficie (Ha),949.0
12231,2021,Rosacées,Abricotier,Superficie (Ha),17.0
12232,2021,Rosacées,Noyer,Production-T (Tonnes),70.0
12233,2021,Agrumes,Orange_Autres,Superficie (Ha),90.0
12235,2021,Maraîchage,Oignon,Production-T (Tonnes),4130.0
12236,2021,Amandiers,Amandier,Superficie (Ha),180.0
12237,2021,Maraîchage,Fève verte,Production-T (Tonnes),275.0
12238,2021,Fourragères,Féverole,Production-T (Tonnes),150.0
12239,2021,Maraîchage,Oignon,Production-T (Tonnes),9600.0
12240,2021,Maraîchage,Oignon,Superficie (Ha),2400.0
12241,2021,Céréales,Orge,Superficie (Ha),30.0
12242,2021,Légumineuses,Lentille,Production-T (Tonnes),40.0
12243,2021,Maraîchage,Piment poivron,Production-T (Tonnes),160.0
12244,2021,Rosacées,Figuier,Superficie (Ha),328.0
12245,2021,Rosacées,Pommier,Superficie (Ha),145.0
12246,2021,Maraîchage,Oignon,Superficie (Ha),4505.0
12247,2021,Céréales,Blé tendre,Production-T (Tonnes),440.0
12248,2021,Maraîchage,Aubergine,Production-T (Tonnes),3750.0
12249,2021,Céréales,Mais,Production-T (Tonnes),1586.0
12250,2021,Maraîchage,Piment poivron,Production-T (Tonnes),105.0
12251,2021,Maraîchage,Navet,Production-T (Tonnes),3775.0
12252,2021,Légumineuses,Fève,Superficie (Ha),666.0
12253,2021,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),26.0
12254,2021,Agrumes,Petit fruit_Ortanique,Production-T (Tonnes),1440.0
12255,2021,Céréales,Blé tendre,Production-T (Tonnes),7378.0
12256,2021,Vignes,Raisin de table,Production-T (Tonnes),20790.0
12257,2021,Fourragères,Avoine vert,Production-T (Tonnes),4050.0
12258,2021,Maraîchage,Fève verte,Superficie (Ha),90.0
12259,2021,Agrumes,Orange_Autres,Production-T (Tonnes),7786.0
12260,2021,Céréales,Blé dur,Production-T (Tonnes),13461.0
12261,2021,Maraîchage,Aubergine,Production-T (Tonnes),75.0
12262,2021,Rosacées,Cerisier,Production-T (Tonnes),1900.0
12263,2021,Rosacées,Figuier,Superficie (Ha),74.0
12264,2021,Rosacées,Pêcher-nectarine,Production-T (Tonnes),1400.0
12265,2021,Maraîchage,Courge courgette,Superficie (Ha),400.0
12266,2021,Rosacées,Prunier,Production-T (Tonnes),464.0
12267,2021,Maraîchage,Carotte,Production-T (Tonnes),350.0
12268,2021,Maraîchage,Concombre,Production-T (Tonnes),150.0
12269,2021,Maraîchage,Navet,Superficie (Ha),50.0
12270,2021,Amandiers,Amandier,Production-T (Tonnes),667.0
12271,2021,Fourragères,Bersim,Superficie (Ha),73.0
12272,2021,Maraîchage,Tomate,Production-T (Tonnes),8400.0
12273,2021,Céréales,Orge,Production-T (Tonnes),33779.0
12274,2021,Légumineuses,Lentille,Production-T (Tonnes),7.0
12275,2021,Céréales,Blé dur,Superficie (Ha),14500.0
12276,2021,Agrumes,Orange_Autres,Superficie (Ha),1.0
12279,2021,Oliviers,Olivier,Production-T (Tonnes),513.0
12280,2021,Céréales,Avoine,Superficie (Ha),1000.0
12282,2021,Maraîchage,Oignon,Production-T (Tonnes),8200.0
12283,2021,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),7580.0
12284,2021,Maraîchage,Courge courgette,Production-T (Tonnes),1672.0
12285,2021,Fourragères,Orge fourrager,Production-T (Tonnes),6800.0
12286,2021,Maraîchage,Pastèque,Production-T (Tonnes),905.0
12287,2021,Maraîchage,Melon,Production-T (Tonnes),1800.0
12289,2021,Rosacées,Autres plantations fruitières,Production-T (Tonnes),240.0
12290,2021,Agrumes,Orange_Maroc late,Production-T (Tonnes),16000.0
12291,2021,Fourragères,Bersim,Superficie (Ha),410.0
12292,2021,Maraîchage,Concombre,Production-T (Tonnes),8000.0
12295,2021,Fourragères,Mélange fourrager,Production-T (Tonnes),720.0
12296,2021,Céréales,Orge,Production-T (Tonnes),60.0
12297,2021,Fourragères,Bersim,Production-T (Tonnes),980.0
12298,2021,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),740.0
12299,2021,Fourragères,Avoine vert,Production-T (Tonnes),11890.0
12301,2021,Maraîchage,Navet,Production-T (Tonnes),2100.0
12302,2021,Agrumes,Orange_Maroc late,Superficie (Ha),329.0
12303,2021,Rosacées,Grenadier,Production-T (Tonnes),680.0
12304,2021,Maraîchage,Melon,Production-T (Tonnes),8750.0
12305,2021,Rosacées,Cerisier,Superficie (Ha),340.0
12306,2021,Maraîchage,Pastèque,Superficie (Ha),600.0
12307,2021,Fourragères,Luzerne,Superficie (Ha),320.0
12310,2021,Maraîchage,Pastèque,Superficie (Ha),8.0
12311,2021,Agrumes,Pamplemousse,Superficie (Ha),19.0
12312,2021,Oliviers,Olivier,Production-T (Tonnes),12532.0
12313,2021,Oliviers,Olivier,Production-T (Tonnes),42581.0
12315,2021,Légumineuses,Pois chiche,Production-T (Tonnes),128.0
12316,2021,Céréales,Blé tendre,Production-T (Tonnes),33825.0
12317,2021,Maraîchage,Courge courgette,Superficie (Ha),60.0
12319,2021,Oliviers,Olivier,Production-T (Tonnes),4254.0
12320,2021,Rosacées,Figuier,Superficie (Ha),4.0
12321,2021,Agrumes,Orange_Maroc late,Production-T (Tonnes),5397.0
12322,2021,Rosacées,Néflier,Production-T (Tonnes),40.0
12323,2021,Fourragères,Orge fourrager,Production-T (Tonnes),55500.0
12324,2021,Agrumes,Orange_Navel lane late,Superficie (Ha),4.0
12325,2021,Rosacées,Grenadier,Superficie (Ha),32.0
12326,2021,Maraîchage,Choux fleur,Production-T (Tonnes),100.0
12327,2021,Maraîchage,Carotte,Production-T (Tonnes),1458.0
12329,2021,Rosacées,Avocatier,Production-T (Tonnes),3420.0
12330,2021,Céréales,Blé tendre,Superficie (Ha),8600.0
12331,2021,Maraîchage,Petit Pois vert,Superficie (Ha),430.0
12332,2021,Maraîchage,Courge courgette,Production-T (Tonnes),9980.0
12333,2021,Légumineuses,Petit pois,Superficie (Ha),1010.0
12334,2021,Rosacées,Poirier,Superficie (Ha),118.0
12335,2021,Maraîchage,Melon,Production-T (Tonnes),25875.0
12336,2021,Industrielles,Coriandre récoltée,Production-T (Tonnes),60.0
12337,2021,Maraîchage,Piment poivron,Superficie (Ha),55.0
12338,2021,Maraîchage,Tomate,Production-T (Tonnes),520.0
12339,2021,Rosacées,Grenadier,Superficie (Ha),50.0
12340,2021,Maraîchage,Melon,Superficie (Ha),180.0
12341,2021,Maraîchage,Fève verte,Superficie (Ha),110.0
12342,2021,Légumineuses,Fève,Production-T (Tonnes),310.0
12343,2021,Agrumes,Petit fruit_Autres,Superficie (Ha),121.0
12344,2021,Maraîchage,Fève verte,Production-T (Tonnes),250.0
12345,2021,Céréales,Orge,Production-T (Tonnes),2222.0
12346,2021,Maraîchage,Oignon,Superficie (Ha),2.0
12347,2021,Agrumes,Orange_Autres,Production-T (Tonnes),8876.0
12348,2021,Oliviers,Olivier,Superficie (Ha),13043.0
12350,2021,Maraîchage,Tomate,Production-T (Tonnes),24120.0
12351,2021,Maraîchage,Navet,Superficie (Ha),45.0
12352,2021,Céréales,Blé tendre,Superficie (Ha),400.0
12353,2021,Céréales,Blé tendre,Superficie (Ha),431.0
12354,2021,Céréales,Orge,Superficie (Ha),236.0
12355,2021,Maraîchage,Artichaut,Superficie (Ha),15.0
12356,2021,Rosacées,Figuier,Production-T (Tonnes),40.0
12357,2021,Maraîchage,Patate douce,Production-T (Tonnes),1000.0
12358,2021,Fourragères,Avoine vert,Production-T (Tonnes),3000.0
12359,2021,Rosacées,Grenadier,Superficie (Ha),76.0
12360,2021,Légumineuses,Petit pois,Production-T (Tonnes),640.0
12361,2021,Oliviers,Olivier,Superficie (Ha),232.0
12362,2021,Agrumes,Orange_Navelina,Superficie (Ha),129.0
12363,2021,Céréales,Blé tendre,Superficie (Ha),16600.0
12364,2021,Maraîchage,Courge courgette,Superficie (Ha),629.0
12366,2021,Légumineuses,Petit pois,Production-T (Tonnes),78.0
12367,2021,Maraîchage,Tomate,Production-T (Tonnes),34625.0
12368,2021,Rosacées,Poirier,Production-T (Tonnes),6.0
12369,2021,Oliviers,Olivier,Production-T (Tonnes),286.0
12370,2021,Agrumes,Orange_Navel,Production-T (Tonnes),3588.0
12372,2021,Fourragères,Orge fourrager,Production-T (Tonnes),5200.0
12375,2021,Légumineuses,Lentille,Superficie (Ha),177.0
12376,2021,Légumineuses,Lentille,Production-T (Tonnes),483.0
12377,2021,Céréales,Orge,Superficie (Ha),1534.0
12378,2021,Maraîchage,Tomate,Superficie (Ha),5.0
12379,2021,Rosacées,Abricotier,Superficie (Ha),30.0
12380,2021,Céréales,Orge,Production-T (Tonnes),372.0
12381,2021,Maraîchage,Choux pomme,Production-T (Tonnes),150.0
12382,2021,Rosacées,Figuier,Production-T (Tonnes),873.0
12383,2021,Maraîchage,Tomate,Superficie (Ha),50.0
12384,2021,Rosacées,Figuier,Superficie (Ha),112.0
12385,2021,Oliviers,Olivier,Production-T (Tonnes),2160.0
12386,2021,Rosacées,Noyer,Production-T (Tonnes),1251.0
12387,2021,Maraîchage,Betterave potager,Superficie (Ha),30.0
12389,2021,Rosacées,Figuier,Superficie (Ha),185.0
12390,2021,Légumineuses,Pois chiche,Superficie (Ha),1900.0
12392,2021,Maraîchage,Haricot vert,Superficie (Ha),39.0
12393,2021,Céréales,Blé dur,Superficie (Ha),30500.0
12394,2021,Légumineuses,Fève,Production-T (Tonnes),1161.0
12395,2021,Fourragères,Mélange fourrager,Superficie (Ha),142.0
12396,2021,Maraîchage,Piment poivron,Superficie (Ha),195.0
12397,2021,Agrumes,Petit fruit_Ortanique,Production-T (Tonnes),840.0
12398,2021,Maraîchage,Concombre,Production-T (Tonnes),72.0
12400,2021,Oliviers,Olivier,Superficie (Ha),761.0
12401,2021,Rosacées,Autres plantations fruitières,Production-T (Tonnes),46.0
12402,2021,Vignes,Raisin de table,Production-T (Tonnes),190.0
12403,2021,Céréales,Blé dur,Production-T (Tonnes),37665.0
12404,2021,Maraîchage,Navet,Production-T (Tonnes),10640.0
12405,2021,Oléagineuses,Tournesol,Superficie (Ha),10220.0
12406,2021,Fourragères,Sorgho fourrager,Production-T (Tonnes),250.0
12407,2021,Vignes,Raisin de table,Superficie (Ha),708.0
12409,2021,Fourragères,Orge fourrager,Production-T (Tonnes),4000.0
12410,2021,Agrumes,Petit fruit_Nador cott,Superficie (Ha),132.0
12412,2021,Rosacées,Grenadier,Production-T (Tonnes),1840.0
12414,2021,Agrumes,Petit fruit_Autres,Superficie (Ha),278.0
12415,2021,Maraîchage,Carotte,Production-T (Tonnes),591.0
12416,2021,Légumineuses,Lentille,Superficie (Ha),5.0
12417,2021,Agrumes,Petit fruit_Nova,Production-T (Tonnes),2065.0
12418,2021,Amandiers,Amandier,Production-T (Tonnes),150.0
12419,2021,Maraîchage,Petit Pois vert,Production-T (Tonnes),420.0
12420,2021,Céréales,Orge,Superficie (Ha),1557.0
12421,2021,Maraîchage,Choux fleur,Production-T (Tonnes),10560.0
12423,2021,Maraîchage,Tomate,Superficie (Ha),85.0
12425,2021,Vignes,Raisin de table,Superficie (Ha),300.0
12426,2021,Maraîchage,Pomme de terre,Superficie (Ha),1190.0
12427,2021,Maraîchage,Aubergine,Superficie (Ha),22.0
12428,2021,Fourragères,Mais fourrager,Superficie (Ha),1544.0
12429,2021,Céréales,Blé dur,Superficie (Ha),450.0
12431,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),17.0
12432,2021,Rosacées,Pommier,Production-T (Tonnes),29314.0
12433,2021,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),77.0
12434,2021,Rosacées,Pêcher-nectarine,Superficie (Ha),14.0
12435,2021,Maraîchage,Menthe,Production-T (Tonnes),48.0
12436,2021,Fourragères,Avoine vert,Superficie (Ha),1600.0
12437,2021,Maraîchage,Aubergine,Superficie (Ha),175.0
12438,2021,Maraîchage,Piment poivron,Superficie (Ha),36.0
12439,2021,Maraîchage,Carotte,Production-T (Tonnes),200.0
12440,2021,Céréales,Orge,Production-T (Tonnes),1211.0
12441,2021,Légumineuses,Pois chiche,Superficie (Ha),60.0
